B10,7134081,서울광남초등학교,서울특별시 광진구 아차산로70길 35
B10,7134082,서울광장초등학교,서울특별시 광진구 광장로1길 27
B10,7134083,서울광진초등학교,서울특별시 광진구 자양로40길 41
B10,7010519,서울광진학교,서울특별시 광진구 강변역로 18
B10,7061057,서울광희초등학교,서울특별시 중구 다산로 269
B10,7061058,서울교동초등학교,서울특별시 종로구 삼일대로 446
B10,7091367,서울교육대학교부설초등학교,서울특별시 서초구 서초중앙로 96
B10,7134084,서울구남초등학교,서울특별시 광진구 구의강변로 69
B10,7041107,서울구로남초등학교,서울특별시 구로구 디지털로27길 76
B10,7041108,서울구로초등학교,서울특별시 구로구 구로중앙로27나길 9
B10,7091372,서울구룡초등학교,서울특별시 강남구 개포로 263
B10,7031115,서울구산초등학교,서울 은평구 서오릉로15길 16
B10,7132082,서울구암초등학교,서울특별시 관악구 구암길 1
B10,7134085,서울구의초등학교,서울특별시 광진구 광나루로30길 49
B10,7041109,서울구일초등학교,서울특별시 구로구 구일로 68
B10,7031116,서울구현초등학교,서울특별시 은평구 갈현로15길 51
B10,7010184,서울국악예술고등학교,
B10,7010817,서울국제고등학교,서울특별시 종로구 성균관로13길 40
B10,7021082,서울군자초등학교,서울특별시 동대문구 한천로6길 21
B10,7041260,서울금나래초등학교,서울특별시 금천구 시흥대로79길 37
B10,7041110,서울금동초등학교,서울특별시 금천구 금하로30길 53
B10,7134086,서울금북초등학교,서울특별시 성동구 행당로1길 13
B10,7041111,서울금산초등학교,서울특별시 금천구 시흥대로24길 57
B10,7061059,서울금양초등학교,서울특별시 용산구 효창원로 137
B10,7134087,서울금옥초등학교,서울특별시 성동구 독서당로 251
B10,7010964,서울금융고등학교,서울특별시 양천구 가로공원로61길 19
B10,7041112,서울금천초등학교,서울특별시 금천구 탑골로5길 60
B10,7134088,서울금호초등학교,서울특별시 성동구 무수막길 69
B10,7031117,서울금화초등학교,서울특별시 서대문구 통일로 165
B10,7130115,서울길동초등학교,서울특별시 강동구 양재대로116길 69
B10,7121299,서울길원초등학교,서울특별시 성북구 길음로15길 55
B10,7121300,서울길음초등학교,서울특별시 성북구 길음로 142
